datetime,year,month,day,random,sazonal,timeSeries
2007-01-01 00:00:00,2007,1,1,0.4770046311242365,1.0,10.477004631124236
2007-01-01 01:00:00,2007,1,1,0.9377970642220251,0.9999997588734665,10.93779465295669
2007-01-01 02:00:00,2007,1,1,0.2017675243956344,0.9999990354939822,10.201757879335457
2007-01-01 03:00:00,2007,1,1,0.14724651888265883,0.999997829861896,10.147224817501618
2007-01-01 04:00:00,2007,1,1,0.006256228125306684,0.9999961419777894,10.006217647903199
2007-01-01 05:00:00,2007,1,1,0.30175924087072215,0.9999939718424762,10.301698959295486
2007-01-01 06:00:00,2007,1,1,0.10850763820006382,0.9999913194570031,10.108420832770094
2007-01-01 07:00:00,2007,1,1,0.42016479680375196,0.9999881848226492,10.420046645030244
2007-01-01 08:00:00,2007,1,1,0.6082375271493952,0.9999845679409262,10.608083206558657
2007-01-01 09:00:00,2007,1,1,0.6756440766267772,0.9999804688135782,10.67544876476256
2007-01-01 10:00:00,2007,1,1,0.9656201360222278,0.9999758874425823,10.96537901044805
2007-01-01 11:00:00,2007,1,1,0.8347631915441925,0.9999708238301476,10.834471429845669
2007-01-01 12:00:00,2007,1,1,0.7571215772312372,0.9999652779787161,10.756774357018399
2007-01-01 13:00:00,2007,1,1,0.5836446480209158,0.9999592498909624,10.583237146930541
2007-01-01 14:00:00,2007,1,1,0.9582850050332363,0.9999527395697936,10.957812400731171
2007-01-01 15:00:00,2007,1,1,0.32345622917661565,0.9999457470183493,10.32291369936011
2007-01-01 16:00:00,2007,1,1,0.11107160784917847,0.9999382722400014,10.110454330249192
2007-01-01 17:00:00,2007,1,1,0.8237238268287435,0.9999303152383551,10.823026979212294
2007-01-01 18:00:00,2007,1,1,0.23262693094803888,0.9999218760172474,10.231845691120512
2007-01-01 19:00:00,2007,1,1,0.14427216786543784,0.999912954580748,10.143401713672919
2007-01-01 20:00:00,2007,1,1,0.9078534817142572,0.9999035509331596,10.906888991045854
2007-01-01 21:00:00,2007,1,1,0.9819639005351972,0.9998936650790171,10.980900551325368
2007-01-01 22:00:00,2007,1,1,0.6354415527246103,0.9998832970230879,10.63427452295549
2007-01-01 23:00:00,2007,1,1,0.5136950402313862,0.9998724467703719,10.512419507935105
2007-01-02 00:00:00,2007,1,2,0.19682381606883137,0.9998611143261019,10.195434959329852
2007-01-02 01:00:00,2007,1,2,0.1308593840834933,0.9998492996957429,10.129352381040922
2007-01-02 02:00:00,2007,1,2,0.5427346231862951,0.9998370028849926,10.541104652036221
2007-01-02 03:00:00,2007,1,2,0.7644235457245955,0.999824223899781,10.762665784722405
2007-01-02 04:00:00,2007,1,2,0.4977134104293419,0.9998109627462709,10.49582303789205
2007-01-02 05:00:00,2007,1,2,0.5022115728497425,0.9997972194308576,10.500183767158319
