datetime,year,month,day,random,sazonal,timeSeries
2008-01-01 00:00:00,2008,1,1,0.258080298974132,1.0,10.258080298974132
2008-01-01 01:00:00,2008,1,1,0.6176876396459716,0.9999997588734665,10.617685228380637
2008-01-01 02:00:00,2008,1,1,0.4045906028868813,0.9999990354939822,10.404580957826703
2008-01-01 03:00:00,2008,1,1,0.4012471124147434,0.999997829861896,10.401225411033703
2008-01-01 04:00:00,2008,1,1,0.9850264916116,0.9999961419777894,10.984987911389494
2008-01-01 05:00:00,2008,1,1,0.8431903952078402,0.9999939718424762,10.843130113632602
2008-01-01 06:00:00,2008,1,1,0.7987552015218903,0.9999913194570031,10.798668396091921
2008-01-01 07:00:00,2008,1,1,0.7618480136612052,0.9999881848226492,10.761729861887698
2008-01-01 08:00:00,2008,1,1,0.15056363148675278,0.9999845679409262,10.150409310896015
2008-01-01 09:00:00,2008,1,1,0.9136049796605025,0.9999804688135782,10.913409667796286
2008-01-01 10:00:00,2008,1,1,0.8494828707527391,0.9999758874425823,10.849241745178562
2008-01-01 11:00:00,2008,1,1,0.6966806940397442,0.9999708238301476,10.69638893234122
2008-01-01 12:00:00,2008,1,1,0.08741438302997873,0.9999652779787161,10.08706716281714
2008-01-01 13:00:00,2008,1,1,0.9423424891308676,0.9999592498909624,10.941934988040492
2008-01-01 14:00:00,2008,1,1,0.4490392991412854,0.9999527395697936,10.44856669483922
2008-01-01 15:00:00,2008,1,1,0.9744540923143322,0.9999457470183493,10.973911562497825
2008-01-01 16:00:00,2008,1,1,0.5077646112320342,0.9999382722400014,10.507147333632048
2008-01-01 17:00:00,2008,1,1,0.028607939593312315,0.9999303152383551,10.027911091976863
2008-01-01 18:00:00,2008,1,1,0.2817109747242481,0.9999218760172474,10.280929734896722
2008-01-01 19:00:00,2008,1,1,0.46673815996774637,0.999912954580748,10.465867705775228
2008-01-01 20:00:00,2008,1,1,0.4436927108726568,0.9999035509331596,10.442728220204254
2008-01-01 21:00:00,2008,1,1,0.11322692342485974,0.9998936650790171,10.11216357421503
2008-01-01 22:00:00,2008,1,1,0.9499635029056936,0.9998832970230879,10.948796473136573
2008-01-01 23:00:00,2008,1,1,0.1568880051476882,0.9998724467703719,10.155612472851407
2008-01-02 00:00:00,2008,1,2,0.10175465587722887,0.9998611143261019,10.100365799138249
2008-01-02 01:00:00,2008,1,2,0.8234891611732579,0.9998492996957429,10.821982158130687
2008-01-02 02:00:00,2008,1,2,0.6880371584171665,0.9998370028849926,10.686407187267093
2008-01-02 03:00:00,2008,1,2,0.4976005833309639,0.999824223899781,10.495842822328774
2008-01-02 04:00:00,2008,1,2,0.8420375381086879,0.9998109627462709,10.840147165571397
2008-01-02 05:00:00,2008,1,2,0.49432760579230517,0.9997972194308576,10.492299800100882
2008-01-02 06:00:00,2008,1,2,0.5859261010876902,0.9997829939601689,10.583756040689378
2008-01-02 07:00:00,2008,1,2,0.5583978281886509,0.999768286341065,10.5560806915993
2008-01-02 08:00:00,2008,1,2,0.3037591025508837,0.9997530965806385,10.301290068357268
2008-01-02 09:00:00,2008,1,2,0.5801664460160716,0.999737424686215,10.577540692878221
2008-01-02 10:00:00,2008,1,2,0.2573555904075303,0.9997212706653522,10.254568297061052
2008-01-02 11:00:00,2008,1,2,0.5299058311335644,0.9997046345258405,10.52695217639197
2008-01-02 12:00:00,2008,1,2,0.1562747859840421,0.9996875162757026,10.153149948741069
2008-01-02 13:00:00,2008,1,2,0.4353169861137757,0.9996699159231939,10.432016145345715
