datetime,year,month,day,random,sazonal,timeSeries
2024-01-01 00:00:00,2024,1,1,0.3415759278553465,1.0,10.341575927855347
2024-01-01 01:00:00,2024,1,1,0.9011453664499915,0.9999997588734665,10.901142955184657
2024-01-01 02:00:00,2024,1,1,0.582217344796947,0.9999990354939822,10.582207699736768
2024-01-01 03:00:00,2024,1,1,0.8433520260101395,0.999997829861896,10.843330324629099
2024-01-01 04:00:00,2024,1,1,0.24435943198806465,0.9999961419777894,10.244320851765957
2024-01-01 05:00:00,2024,1,1,0.23176530699232556,0.9999939718424762,10.231705025417089
2024-01-01 06:00:00,2024,1,1,0.565603715253726,0.9999913194570031,10.565516909823756
2024-01-01 07:00:00,2024,1,1,0.6917791228898662,0.9999881848226492,10.691660971116358
2024-01-01 08:00:00,2024,1,1,0.037350129526254494,0.9999845679409262,10.037195808935516
2024-01-01 09:00:00,2024,1,1,0.9284776018933278,0.9999804688135782,10.92828229002911
2024-01-01 10:00:00,2024,1,1,0.022841034183682107,0.9999758874425823,10.022599908609504
2024-01-01 11:00:00,2024,1,1,0.18622788658350908,0.9999708238301476,10.185936124884986
2024-01-01 12:00:00,2024,1,1,0.8781829472105939,0.9999652779787161,10.877835726997755
2024-01-01 13:00:00,2024,1,1,0.19670581535687504,0.9999592498909624,10.1962983142665
2024-01-01 14:00:00,2024,1,1,0.3766715452605478,0.9999527395697936,10.376198940958483
2024-01-01 15:00:00,2024,1,1,0.8628959178435628,0.9999457470183493,10.862353388027056
2024-01-01 16:00:00,2024,1,1,0.17692721253580124,0.9999382722400014,10.176309934935816
2024-01-01 17:00:00,2024,1,1,0.5828481700001997,0.9999303152383551,10.58215132238375
2024-01-01 18:00:00,2024,1,1,0.7698732289425441,0.9999218760172474,10.769091989115017
2024-01-01 19:00:00,2024,1,1,0.6870355316586981,0.999912954580748,10.686165077466178
2024-01-01 20:00:00,2024,1,1,0.7992723559619699,0.9999035509331596,10.798307865293566
2024-01-01 21:00:00,2024,1,1,0.8279735550509748,0.9998936650790171,10.826910205841145
2024-01-01 22:00:00,2024,1,1,0.06063266425077252,0.9998832970230879,10.05946563448165
2024-01-01 23:00:00,2024,1,1,0.305690128640727,0.9998724467703719,10.304414596344445
2024-01-02 00:00:00,2024,1,2,0.32032439470540286,0.9998611143261019,10.318935537966421
2024-01-02 01:00:00,2024,1,2,0.3966079794121129,0.9998492996957429,10.395100976369543
2024-01-02 02:00:00,2024,1,2,0.5944544846203849,0.9998370028849926,10.592824513470312
2024-01-02 03:00:00,2024,1,2,0.3386398859425346,0.999824223899781,10.336882124940344
2024-01-02 04:00:00,2024,1,2,0.325701507056664,0.9998109627462709,10.323811134519373
2024-01-02 05:00:00,2024,1,2,0.1870355161140982,0.9997972194308576,10.185007710422676
2024-01-02 06:00:00,2024,1,2,0.7304130043566964,0.9997829939601689,10.728242943958385
2024-01-02 07:00:00,2024,1,2,0.9606968050789746,0.999768286341065,10.958379668489624
2024-01-02 08:00:00,2024,1,2,0.9710056916661983,0.9997530965806385,10.968536657472583
2024-01-02 09:00:00,2024,1,2,0.540689783468133,0.999737424686215,10.538064030330283
2024-01-02 10:00:00,2024,1,2,0.6245127556815451,0.9997212706653522,10.621725462335068
2024-01-02 11:00:00,2024,1,2,0.08204600642853843,0.9997046345258405,10.079092351686942
2024-01-02 12:00:00,2024,1,2,0.9789273910325126,0.9996875162757026,10.975802553789539
2024-01-02 13:00:00,2024,1,2,0.3639355312184831,0.9996699159231939,10.360634690450421
2024-01-02 14:00:00,2024,1,2,0.8811938361902246,0.9996518334768022,10.877712170958246
2024-01-02 15:00:00,2024,1,2,0.6974363943636797,0.9996332689452478,10.693769083816157
2024-01-02 16:00:00,2024,1,2,0.7807471227263504,0.9996142223374836,10.776889346101186
2024-01-02 17:00:00,2024,1,2,0.8148531342218145,0.9995946936626949,10.810800070848765
2024-01-02 18:00:00,2024,1,2,0.7579073235428675,0.9995746829302993,10.753654152845861
2024-01-02 19:00:00,2024,1,2,0.3697850177412576,0.9995541901499472,10.36532691924073
2024-01-02 20:00:00,2024,1,2,0.4198136095909891,0.9995332153315211,10.4151457629062
2024-01-02 21:00:00,2024,1,2,0.20248622961004326,0.9995117584851364,10.197603814461408
2024-01-02 22:00:00,2024,1,2,0.25333797263206315,0.9994898196211406,10.24823616884347
2024-01-02 23:00:00,2024,1,2,0.6020428935286465,0.9994673987501137,10.596716881029783
2024-01-03 00:00:00,2024,1,3,0.8133781411278234,0.9994444958828685,10.807823099956508
2024-01-03 01:00:00,2024,1,3,0.4545573879968474,0.9994211110304497,10.448768498301344
2024-01-03 02:00:00,2024,1,3,0.4329767234832441,0.999397244204135,10.426949165524595
