datetime,year,month,day,random,sazonal,timeSeries
2009-01-01 00:00:00,2009,1,1,0.051442888143422016,1.0,10.051442888143422
2009-01-01 01:00:00,2009,1,1,0.31990652574374145,0.9999997588734665,10.319904114478406
2009-01-01 02:00:00,2009,1,1,0.12026093386953662,0.9999990354939822,10.120251288809358
2009-01-01 03:00:00,2009,1,1,0.8671745507899562,0.999997829861896,10.867152849408916
2009-01-01 04:00:00,2009,1,1,0.45286171062604763,0.9999961419777894,10.45282313040394
2009-01-01 05:00:00,2009,1,1,0.9414062985686492,0.9999939718424762,10.941346016993412
2009-01-01 06:00:00,2009,1,1,0.7554409758538367,0.9999913194570031,10.755354170423868
2009-01-01 07:00:00,2009,1,1,0.583318182127684,0.9999881848226492,10.583200030354176
2009-01-01 08:00:00,2009,1,1,0.5788765024191485,0.9999845679409262,10.578722181828411
2009-01-01 09:00:00,2009,1,1,0.09585268614884601,0.9999804688135782,10.095657374284627
2009-01-01 10:00:00,2009,1,1,0.6624906905397918,0.9999758874425823,10.662249564965615
2009-01-01 11:00:00,2009,1,1,0.003603558860090117,0.9999708238301476,10.003311797161567
2009-01-01 12:00:00,2009,1,1,0.10125222519338728,0.9999652779787161,10.10090500498055
2009-01-01 13:00:00,2009,1,1,0.44424291699606244,0.9999592498909624,10.443835415905687
2009-01-01 14:00:00,2009,1,1,0.863906524521454,0.9999527395697936,10.86343392021939
2009-01-01 15:00:00,2009,1,1,0.3585559190053421,0.9999457470183493,10.358013389188836
2009-01-01 16:00:00,2009,1,1,0.014250570365725856,0.9999382722400014,10.01363329276574
2009-01-01 17:00:00,2009,1,1,0.5114073616727577,0.9999303152383551,10.510710514056308
2009-01-01 18:00:00,2009,1,1,0.5588337597142491,0.9999218760172474,10.558052519886722
2009-01-01 19:00:00,2009,1,1,0.9084036391184483,0.999912954580748,10.90753318492593
2009-01-01 20:00:00,2009,1,1,0.8160275605768726,0.9999035509331596,10.815063069908469
