datetime,year,month,day,random,sazonal,timeSeries
2006-01-01 00:00:00,2006,1,1,0.059175127564983665,1.0,10.059175127564984
2006-01-01 01:00:00,2006,1,1,0.20328701185806042,0.9999997588734665,10.203284600592726
2006-01-01 02:00:00,2006,1,1,0.35887490997115734,0.9999990354939822,10.35886526491098
2006-01-01 03:00:00,2006,1,1,0.7098332376437436,0.999997829861896,10.709811536262704
2006-01-01 04:00:00,2006,1,1,0.3583435220812069,0.9999961419777894,10.3583049418591
2006-01-01 05:00:00,2006,1,1,0.8053561078914974,0.9999939718424762,10.80529582631626
2006-01-01 06:00:00,2006,1,1,0.5556336938533183,0.9999913194570031,10.555546888423349
2006-01-01 07:00:00,2006,1,1,0.3819728570704837,0.9999881848226492,10.381854705296975
2006-01-01 08:00:00,2006,1,1,0.8500672043275408,0.9999845679409262,10.849912883736803
2006-01-01 09:00:00,2006,1,1,0.3347844269408792,0.9999804688135782,10.334589115076662
2006-01-01 10:00:00,2006,1,1,0.8028320135052288,0.9999758874425823,10.802590887931052
2006-01-01 11:00:00,2006,1,1,0.6938488139386916,0.9999708238301476,10.693557052240168
2006-01-01 12:00:00,2006,1,1,0.18312143319593743,0.9999652779787161,10.1827742129831
2006-01-01 13:00:00,2006,1,1,0.30683880493653926,0.9999592498909624,10.306431303846164
2006-01-01 14:00:00,2006,1,1,0.479001191865598,0.9999527395697936,10.478528587563533
2006-01-01 15:00:00,2006,1,1,0.6640604140183857,0.9999457470183493,10.663517884201879
2006-01-01 16:00:00,2006,1,1,0.07242133631326153,0.9999382722400014,10.071804058713276
2006-01-01 17:00:00,2006,1,1,0.11389314090924907,0.9999303152383551,10.1131962932928
2006-01-01 18:00:00,2006,1,1,0.7554388033139834,0.9999218760172474,10.754657563486457
2006-01-01 19:00:00,2006,1,1,0.90872469983724,0.999912954580748,10.907854245644721
2006-01-01 20:00:00,2006,1,1,0.7878190205490931,0.9999035509331596,10.78685452988069
2006-01-01 21:00:00,2006,1,1,0.9662777302557528,0.9998936650790171,10.965214381045923
2006-01-01 22:00:00,2006,1,1,0.24762029310621259,0.9998832970230879,10.246453263337091
2006-01-01 23:00:00,2006,1,1,0.5381617457526686,0.9998724467703719,10.536886213456388
2006-01-02 00:00:00,2006,1,2,0.09713514254149402,0.9998611143261019,10.095746285802514
2006-01-02 01:00:00,2006,1,2,0.9474847183809132,0.9998492996957429,10.945977715338342
2006-01-02 02:00:00,2006,1,2,0.7899380835240254,0.9998370028849926,10.788308112373953
2006-01-02 03:00:00,2006,1,2,0.35324695715480325,0.999824223899781,10.351489196152613
