datetime,datetime,year,month,day,random,sazonal,timeSeries
2006-01-01 00:00:00,2006-01-01 00:00:00,2006,1,1,0.6509015779284916,1.0,10.650901577928492
2006-01-01 01:00:00,2006-01-01 01:00:00,2006,1,1,0.21088190951986419,0.9999997588734665,10.21087949825453
2006-01-01 02:00:00,2006-01-01 02:00:00,2006,1,1,0.597756001395887,0.9999990354939822,10.597746356335708
2006-01-01 03:00:00,2006-01-01 03:00:00,2006,1,1,0.7846586850994305,0.999997829861896,10.78463698371839
2006-01-01 04:00:00,2006-01-01 04:00:00,2006,1,1,0.04127389087622613,0.9999961419777894,10.04123531065412
2006-01-01 05:00:00,2006-01-01 05:00:00,2006,1,1,0.12056768603531898,0.9999939718424762,10.120507404460081
2006-01-01 06:00:00,2006-01-01 06:00:00,2006,1,1,0.3841734918689257,0.9999913194570031,10.384086686438955
2006-01-01 07:00:00,2006-01-01 07:00:00,2006,1,1,0.5057524715319495,0.9999881848226492,10.50563431975844
2006-01-01 08:00:00,2006-01-01 08:00:00,2006,1,1,0.40568653391141607,0.9999845679409262,10.405532213320678
2006-01-01 09:00:00,2006-01-01 09:00:00,2006,1,1,0.17962719015137574,0.9999804688135782,10.179431878287158
2006-01-01 10:00:00,2006-01-01 10:00:00,2006,1,1,0.5752358469945806,0.9999758874425823,10.574994721420403
2006-01-01 11:00:00,2006-01-01 11:00:00,2006,1,1,0.8785545050145316,0.9999708238301476,10.878262743316007
2006-01-01 12:00:00,2006-01-01 12:00:00,2006,1,1,0.39011656580177334,0.9999652779787161,10.389769345588935
2006-01-01 13:00:00,2006-01-01 13:00:00,2006,1,1,0.10734498770970691,0.9999592498909624,10.106937486619332
2006-01-01 14:00:00,2006-01-01 14:00:00,2006,1,1,0.6170623634216165,0.9999527395697936,10.616589759119552
2006-01-01 15:00:00,2006-01-01 15:00:00,2006,1,1,0.13396443026102145,0.9999457470183493,10.133421900444516
2006-01-01 16:00:00,2006-01-01 16:00:00,2006,1,1,0.7775773401696702,0.9999382722400014,10.776960062569685
2006-01-01 17:00:00,2006-01-01 17:00:00,2006,1,1,0.8556502841647152,0.9999303152383551,10.854953436548266
2006-01-01 18:00:00,2006-01-01 18:00:00,2006,1,1,0.15190011688140104,0.9999218760172474,10.151118877053875
2006-01-01 19:00:00,2006-01-01 19:00:00,2006,1,1,0.7389442628884548,0.999912954580748,10.738073808695935
2006-01-01 20:00:00,2006-01-01 20:00:00,2006,1,1,0.017658825168019976,0.9999035509331596,10.016694334499617
2006-01-01 21:00:00,2006-01-01 21:00:00,2006,1,1,0.5701405052927869,0.9998936650790171,10.569077156082958
2006-01-01 22:00:00,2006-01-01 22:00:00,2006,1,1,0.061375118703529075,0.9998832970230879,10.060208088934408
2006-01-01 23:00:00,2006-01-01 23:00:00,2006,1,1,0.4284640827802313,0.9998724467703719,10.42718855048395
2006-01-02 00:00:00,2006-01-02 00:00:00,2006,1,2,0.8637777062923568,0.9998611143261019,10.862388849553376
2006-01-02 01:00:00,2006-01-02 01:00:00,2006,1,2,0.1644320801958401,0.9998492996957429,10.16292507715327
2006-01-02 02:00:00,2006-01-02 02:00:00,2006,1,2,0.09481344920177015,0.9998370028849926,10.093183478051696
2006-01-02 03:00:00,2006-01-02 03:00:00,2006,1,2,0.19917847129611022,0.999824223899781,10.197420710293919
2006-01-02 04:00:00,2006-01-02 04:00:00,2006,1,2,0.36248698868184015,0.9998109627462709,10.36059661614455
2006-01-02 05:00:00,2006-01-02 05:00:00,2006,1,2,0.3977904318596617,0.9997972194308576,10.395762626168239
2006-01-02 06:00:00,2006-01-02 06:00:00,2006,1,2,0.41079341535434555,0.9997829939601689,10.408623354956035
2006-01-02 07:00:00,2006-01-02 07:00:00,2006,1,2,0.6489817122391863,0.999768286341065,10.646664575649835
2006-01-02 08:00:00,2006-01-02 08:00:00,2006,1,2,0.76259435266277,0.9997530965806385,10.760125318469155
2006-01-02 09:00:00,2006-01-02 09:00:00,2006,1,2,0.04149215231821668,0.999737424686215,10.038866399180366
2006-01-02 10:00:00,2006-01-02 10:00:00,2006,1,2,0.4962795331327545,0.9997212706653522,10.493492239786278
2006-01-02 11:00:00,2006-01-02 11:00:00,2006,1,2,0.9371039734787217,0.9997046345258405,10.934150318737126
2006-01-02 12:00:00,2006-01-02 12:00:00,2006,1,2,0.13693862120265954,0.9996875162757026,10.133813783959686
2006-01-02 13:00:00,2006-01-02 13:00:00,2006,1,2,0.07582575239568934,0.9996699159231939,10.072524911627628
2006-01-02 14:00:00,2006-01-02 14:00:00,2006,1,2,0.6765088293440594,0.9996518334768022,10.673027164112082
2006-01-02 15:00:00,2006-01-02 15:00:00,2006,1,2,0.14727522890397005,0.9996332689452478,10.143607918356448
2006-01-02 16:00:00,2006-01-02 16:00:00,2006,1,2,0.6577920633141286,0.9996142223374836,10.653934286688964
2006-01-02 17:00:00,2006-01-02 17:00:00,2006,1,2,0.2952735074454135,0.9995946936626949,10.291220444072364
2006-01-02 18:00:00,2006-01-02 18:00:00,2006,1,2,0.7575996109393343,0.9995746829302993,10.753346440242327
2006-01-02 19:00:00,2006-01-02 19:00:00,2006,1,2,0.44017270726521496,0.9995541901499472,10.435714608764687
2006-01-02 20:00:00,2006-01-02 20:00:00,2006,1,2,0.7482777813291789,0.9995332153315211,10.74360993464439
2006-01-02 21:00:00,2006-01-02 21:00:00,2006,1,2,0.3039661687741366,0.9995117584851364,10.299083753625501
2006-01-02 22:00:00,2006-01-02 22:00:00,2006,1,2,0.5469458571520415,0.9994898196211406,10.541844053363446
2006-01-02 23:00:00,2006-01-02 23:00:00,2006,1,2,0.8531127226067476,0.9994673987501137,10.847786710107885
2006-01-03 00:00:00,2006-01-03 00:00:00,2006,1,3,0.2745451201370983,0.9994444958828685,10.268990078965784
2006-01-03 01:00:00,2006-01-03 01:00:00,2006,1,3,0.19446775231153934,0.9994211110304497,10.188678862616037
2006-01-03 02:00:00,2006-01-03 02:00:00,2006,1,3,0.914290522821934,0.999397244204135,10.908262964863285
2006-01-03 03:00:00,2006-01-03 03:00:00,2006,1,3,0.44478684999330453,0.999372895415434,10.438515804147643
2006-01-03 04:00:00,2006-01-03 04:00:00,2006,1,3,0.06335205951613399,0.999348064676089,10.056832706277024
2006-01-03 05:00:00,2006-01-03 05:00:00,2006,1,3,0.10281221227541104,0.999322751998075,10.09603973225616
2006-01-03 06:00:00,2006-01-03 06:00:00,2006,1,3,0.3765640325382099,0.9992969573935987,10.369533606474198
2006-01-03 07:00:00,2006-01-03 07:00:00,2006,1,3,0.4111181836671276,0.9992706808750998,10.403824992418127
2006-01-03 08:00:00,2006-01-03 08:00:00,2006,1,3,0.9630530857273605,0.9992439224552503,10.955492310279862
2006-01-03 09:00:00,2006-01-03 09:00:00,2006,1,3,0.5857432637591379,0.9992166821469545,10.577910085228682
2006-01-03 10:00:00,2006-01-03 10:00:00,2006,1,3,0.9744640540912094,0.999188959963349,10.966353653724699
2006-01-03 11:00:00,2006-01-03 11:00:00,2006,1,3,0.7613752760860394,0.9991607559178031,10.752982835264069
2006-01-03 12:00:00,2006-01-03 12:00:00,2006,1,3,0.45334233405288327,0.9991320700239181,10.444663034292066
2006-01-03 13:00:00,2006-01-03 13:00:00,2006,1,3,0.4011958122762431,0.9991029022955281,10.392224835231524
2006-01-03 14:00:00,2006-01-03 14:00:00,2006,1,3,0.7683616266845289,0.9990732527466991,10.75909415415152
2006-01-03 15:00:00,2006-01-03 15:00:00,2006,1,3,0.2503342654000308,0.9990431213917298,10.240765479317329
2006-01-03 16:00:00,2006-01-03 16:00:00,2006,1,3,0.17854318502783628,0.9990125082451511,10.168668267479347
2006-01-03 17:00:00,2006-01-03 17:00:00,2006,1,3,0.08836677528203152,0.9989814133217262,10.078180908499293
2006-01-03 18:00:00,2006-01-03 18:00:00,2006,1,3,0.32382576060929125,0.9989498366364509,10.313324126973798
2006-01-03 19:00:00,2006-01-03 19:00:00,2006,1,3,0.24265835380404643,0.998917778204553,10.231836135849576
2006-01-03 20:00:00,2006-01-03 20:00:00,2006,1,3,0.800978813101817,0.9988852380414929,10.789831193516747
2006-01-03 21:00:00,2006-01-03 21:00:00,2006,1,3,0.7781609241994746,0.998852216162963,10.766683085829104
2006-01-03 22:00:00,2006-01-03 22:00:00,2006,1,3,0.2740837702522819,0.9988187125848885,10.262270896101167
2006-01-03 23:00:00,2006-01-03 23:00:00,2006,1,3,0.9580400694930421,0.9987847273234264,10.945887342727307
2006-01-04 00:00:00,2006-01-04 00:00:00,2006,1,4,0.274861521042019,0.9987502603949663,10.262364124991683
2006-01-04 01:00:00,2006-01-04 01:00:00,2006,1,4,0.9600458501570248,0.9987153118161298,10.947198968318324
2006-01-04 02:00:00,2006-01-04 02:00:00,2006,1,4,0.9321094246941704,0.9986798816037711,10.91890824073188
2006-01-04 03:00:00,2006-01-04 03:00:00,2006,1,4,0.18098394318471722,0.9986439697749765,10.167423640934482
2006-01-04 04:00:00,2006-01-04 04:00:00,2006,1,4,0.46190882833387437,0.9986075763470647,10.44798459180452
2006-01-04 05:00:00,2006-01-04 05:00:00,2006,1,4,0.4964641076949383,0.9985707013375863,10.482171121070802
2006-01-04 06:00:00,2006-01-04 06:00:00,2006,1,4,0.5978592024967261,0.9985333447643246,10.583192650139972
2006-01-04 07:00:00,2006-01-04 07:00:00,2006,1,4,0.8003241362304646,0.9984955066452949,10.785279202683414
2006-01-04 08:00:00,2006-01-04 08:00:00,2006,1,4,0.47583302219431034,0.9984571869987445,10.460404892181755
2006-01-04 09:00:00,2006-01-04 09:00:00,2006,1,4,0.026318418165794055,0.9984183858431536,10.010502276597329
2006-01-04 10:00:00,2006-01-04 10:00:00,2006,1,4,0.018098855409544035,0.9983791031972338,10.001889887381882
2006-01-04 11:00:00,2006-01-04 11:00:00,2006,1,4,0.17210974763264897,0.9983393390799294,10.155503138431943
2006-01-04 12:00:00,2006-01-04 12:00:00,2006,1,4,0.48624435315153214,0.9982990935104169,10.469235288255701
2006-01-04 13:00:00,2006-01-04 13:00:00,2006,1,4,0.9767202854012885,0.9982583665081046,10.959303950482335
2006-01-04 14:00:00,2006-01-04 14:00:00,2006,1,4,0.41648610257645535,0.9982171580926334,10.398657683502789
2006-01-04 15:00:00,2006-01-04 15:00:00,2006,1,4,0.977173793930793,0.9981754682838762,10.958928476769556
2006-01-04 16:00:00,2006-01-04 16:00:00,2006,1,4,0.4573205122610662,0.9981332971019379,10.438653483280445
2006-01-04 17:00:00,2006-01-04 17:00:00,2006,1,4,0.9109199346343957,0.9980906445671558,10.891826380305954
2006-01-04 18:00:00,2006-01-04 18:00:00,2006,1,4,0.7221377341540337,0.9980475107000991,10.702612841155025
2006-01-04 19:00:00,2006-01-04 19:00:00,2006,1,4,0.9138125341076541,0.9980038955215694,10.893851489323348
2006-01-04 20:00:00,2006-01-04 20:00:00,2006,1,4,0.10494034810017616,0.9979597990526001,10.084538338626176
2006-01-04 21:00:00,2006-01-04 21:00:00,2006,1,4,0.15200692364798574,0.9979152213144571,10.131159136792558
2006-01-04 22:00:00,2006-01-04 22:00:00,2006,1,4,0.8991153804972284,0.9978701623286378,10.877817003783607
2006-01-04 23:00:00,2006-01-04 23:00:00,2006,1,4,0.6692851784402145,0.9978246221168723,10.647531399608937
2006-01-05 00:00:00,2006-01-05 00:00:00,2006,1,5,0.37695250848930684,0.9977786007011223,10.35473851550053
2006-01-05 01:00:00,2006-01-05 01:00:00,2006,1,5,0.5058972655457772,0.997732098103582,10.483218246581597
2006-01-05 02:00:00,2006-01-05 02:00:00,2006,1,5,0.5731605792137225,0.9976851143466773,10.550011722680495
2006-01-05 03:00:00,2006-01-05 03:00:00,2006,1,5,0.4853977279564513,0.9976376494530662,10.461774222487113
2006-01-05 04:00:00,2006-01-05 04:00:00,2006,1,5,0.5999082864076781,0.9975897034456389,10.575805320864067
2006-01-05 05:00:00,2006-01-05 05:00:00,2006,1,5,0.6868684345351915,0.9975412763475174,10.662281198010367
