datetime,datetime,year,month,day,random,sazonal,timeSeries
2002-01-01 00:00:00,2002-01-01 00:00:00,2002,1,1,0.22460550500042564,1.0,10.224605505000426
2002-01-01 01:00:00,2002-01-01 01:00:00,2002,1,1,0.8756968540623563,0.9999997588734665,10.875694442797021
2002-01-01 02:00:00,2002-01-01 02:00:00,2002,1,1,0.039890282699509116,0.9999990354939822,10.039880637639332
2002-01-01 03:00:00,2002-01-01 03:00:00,2002,1,1,0.144408142263325,0.999997829861896,10.144386440882284
2002-01-01 04:00:00,2002-01-01 04:00:00,2002,1,1,0.8957975170071841,0.9999961419777894,10.895758936785077
2002-01-01 05:00:00,2002-01-01 05:00:00,2002,1,1,0.007182349207616956,0.9999939718424762,10.00712206763238
2002-01-01 06:00:00,2002-01-01 06:00:00,2002,1,1,0.006190926476966618,0.9999913194570031,10.006104121046997
2002-01-01 07:00:00,2002-01-01 07:00:00,2002,1,1,0.27219514845185167,0.9999881848226492,10.272076996678344
2002-01-01 08:00:00,2002-01-01 08:00:00,2002,1,1,0.648059676419958,0.9999845679409262,10.64790535582922
2002-01-01 09:00:00,2002-01-01 09:00:00,2002,1,1,0.6905010763831279,0.9999804688135782,10.69030576451891
2002-01-01 10:00:00,2002-01-01 10:00:00,2002,1,1,0.4267080062206865,0.9999758874425823,10.426466880646508
2002-01-01 11:00:00,2002-01-01 11:00:00,2002,1,1,0.12550323100745886,0.9999708238301476,10.125211469308935
2002-01-01 12:00:00,2002-01-01 12:00:00,2002,1,1,0.7376574232476893,0.9999652779787161,10.737310203034852
2002-01-01 13:00:00,2002-01-01 13:00:00,2002,1,1,0.2995685437152066,0.9999592498909624,10.299161042624831
2002-01-01 14:00:00,2002-01-01 14:00:00,2002,1,1,0.16761130480293918,0.9999527395697936,10.167138700500875
2002-01-01 15:00:00,2002-01-01 15:00:00,2002,1,1,0.6855228528334502,0.9999457470183493,10.684980323016944
2002-01-01 16:00:00,2002-01-01 16:00:00,2002,1,1,0.7312278046422745,0.9999382722400014,10.73061052704229
2002-01-01 17:00:00,2002-01-01 17:00:00,2002,1,1,0.21578649153061025,0.9999303152383551,10.21508964391416
2002-01-01 18:00:00,2002-01-01 18:00:00,2002,1,1,0.4651266512678952,0.9999218760172474,10.464345411440368
2002-01-01 19:00:00,2002-01-01 19:00:00,2002,1,1,0.14911952494905056,0.999912954580748,10.148249070756531
2002-01-01 20:00:00,2002-01-01 20:00:00,2002,1,1,0.14402419607856054,0.9999035509331596,10.143059705410158
2002-01-01 21:00:00,2002-01-01 21:00:00,2002,1,1,0.4563847949631533,0.9998936650790171,10.455321445753324
2002-01-01 22:00:00,2002-01-01 22:00:00,2002,1,1,0.8476282259661946,0.9998832970230879,10.846461196197074
2002-01-01 23:00:00,2002-01-01 23:00:00,2002,1,1,0.6838291929619454,0.9998724467703719,10.682553660665665
2002-01-02 00:00:00,2002-01-02 00:00:00,2002,1,2,0.8904293741889389,0.9998611143261019,10.889040517449958
